"","wt00","wt02","wt05","wt10","wt15","wt20","wt30","wt45"
"YJR133W",-0.201396617194717,-0.229626772302019,-0.471430971637748,0.0288377125426731,0.343472169011216,0.409704873071384,0.30525336417789,-0.184813757668683
"YJR134C",0.193685377528173,0.228568735562485,0.0768279432689702,-0.106236189439004,-0.163583695354333,-0.154642899470677,-0.0842905604588253,0.00967128836321152
"YJR135C",0.14759654364075,0.323446840725301,-0.137558085139887,0.125574291319483,-0.027989001983066,-0.0894670508744051,-0.0726416402272099,-0.268961897460963
"YJR135W-A",0.288195282028088,0.331289600369379,0.0884944807590813,-0.0924812041845442,-0.042572469533825,-0.0366026904128152,-0.146459603701335,-0.389863395324025
"YJR136C",0.0674668796686566,0.0835474465030135,-0.0807765619508425,0.00389556290348025,0.0067970659976293,-0.135219788013698,0.0166733363021372,0.0376160585896272
"YJR137C",-2.18854768796915,-2.18314575686427,-1.35347790512355,2.68140143797847,3.52537868990626,2.22289738447321,-0.764212576309298,-1.94029358609168
"YJR138W",-0.135045220420883,-0.26362060203436,-0.204943330634713,0.351317208884714,0.202735490919309,0.0588791036829051,-0.0597248280585383,0.0504021776615637
"YJR139C",-0.132379158862832,-0.0610697638271205,-0.219757748035521,-0.0375346083523613,0.141000891151574,0.0684696785162373,0.0831528673407682,0.158117842069251
"YJR140C",-0.471593405295945,-0.536129896779364,-0.565533679450054,0.106112230180074,0.257332435732826,0.484592067649443,0.396952820222428,0.328267427740588
"YJR141W",-0.162435746612644,-0.121978257039614,-0.247373860308357,-0.126817549702576,0.108495851181166,0.282058271364422,0.127362395126203,0.140688895991397
"YJR142W",0.74850611666089,0.65045572053652,0.374751311253544,-0.153715108098531,-0.319032977819687,-0.390443552370126,-0.420316372547141,-0.490205137615469
"YJR143C",-1.40047962717722,-1.53643011540937,-1.20632270734742,-0.360049736814172,0.456774927769239,0.933311084975781,1.44598214307842,1.66721403092474
"YJR144W",-0.63888067692203,-0.548039966648922,-0.529682578799394,0.122281787446697,0.346300123841257,0.448061549313419,0.460377782376838,0.33958197939214
"YJR145C",-3.42714127349262,-3.36853359223167,-1.59890106278298,0.206340021085246,0.989164073709459,1.70018475966189,2.56007327593905,2.93881379811162
"YJR146W",0.182344127462896,-0.208140842139678,-0.994313750555574,-0.58149649187614,0.113083456772874,0.312901710728335,1.10721523973368,0.0684065498736066
"YJR147W",-0.964781707865407,-0.826149086195831,-0.306837975414897,-0.27442732435854,-0.21942611322431,0.129159782732621,1.0644433517199,1.39801907260647
"YJR148W",0.797609933467667,0.893827832820678,1.06992053182909,0.803360808834109,0.296517154388278,-0.127117630535107,-1.08245895829147,-2.65165967251325
"YJR149W",1.14716299459104,1.27939051849977,1.40261639980748,0.953827561451794,-0.482598827861732,-1.39129930252231,-1.69274111041085,-1.2163582335552
"YJR151C",1.58236222838027,1.46699442271209,0.153073998151148,-0.452225401694735,-0.766048751502539,-0.989501819753893,-0.624422203561598,-0.370232472730749
"YJR152W",0.145937473518257,0.0230679857442135,1.05869535428497,0.758561057734481,0.116579330616077,-0.770882827284468,-0.750192752331444,-0.581765622282086
"YJR153W",0.618954298047667,0.691412541633095,-0.0547360110558639,-0.274729981912519,0.442798505680006,-1.2014308438344,-0.298184873098273,0.0759163645402818
"YJR154W",-1.15308439067873,-1.26892101757516,0.515520681403357,1.99083310157236,0.753058467504487,0.0655898417036651,-0.437789046789669,-0.46520763714031
"YJR155W",0.771965988250749,0.592523022542753,0.202106934316184,1.25694651500626,0.000233810791624656,-0.545049293536572,-0.994301335306073,-1.28442564206493
"YJR156C",1.12366186821143,0.795985469315132,0.662038037826432,-0.634678089888953,-0.88195408914912,-0.270952153364884,-0.195956804318568,-0.598144238631471
"YJR158W",2.57149319016747,1.89348116711944,1.20615362061991,-1.35881814758689,-1.35881814758689,-0.235855387559256,-1.35881814758689,-1.35881814758689
"YJR159W",1.18179735053332,1.10208095937017,0.0600595166231388,-1.32780820108779,-0.109390926732797,-0.474835548692716,-0.365452797848278,-0.0664503521650532
"YJR160C",0.459612937405017,0.426384183743553,-0.405169682633499,-0.488874423216196,-0.535810585505908,-0.322586830541475,0.0811880508195335,0.785256349928974
"YJR161C",0.848073265486054,0.876348324842327,0.611797554680923,0.0624093646041466,-0.531177928896512,-0.823965294535068,-0.691157964338033,-0.352327321843844
"YKL222C",0.190950319723189,0.321712580596287,0.148986846996392,0.0726132265902457,-0.244164071784159,-0.18000367964159,-0.213140436269462,-0.0969547862109081
"YKL221W",0.397702336637304,0.92950719559372,0.412012652035587,-0.0300934403950728,-0.622471950886421,-0.382109736034015,-0.490674004287802,-0.213873052663299
