"","Query.Mass","Matched.Compound","Matched.Form","Cpd.mass","KeggID","BiocycID","chem.name","p.value","t.score","keggpath","biocycpath","wt_L1","wt_H1","wt_H2","wt_H3","wt_H4","wt_H5","wt_H6","wt_L2","wt_L3","wt_L4","wt_L5","wt_L6"
"448",225.087,"3-HYDROXY-L-KYNURENINE","M+H[1+]",224.087,"C03227","3-HYDROXY-L-KYNURENINE","empty",0.0144554064134556,-3.4387460515518,"map00380;map01100","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5651 ; NADSYN-PWY",39354.1157,21867.6003,35628.0508,38004.8484,11224.5367,30820.3589,16535.3884,13966.4959,31329.8913,35828.6575,39796.5922,18757.0071
"449",225.087,"C00365","M-HCOOK+H[1+]",308.087,"C00365","DUMP","empty",0.0144554064134556,-3.4387460515518,"map00240;map01100;map01523","PWY-7210 ; PWY-7184 ; PWY66-385 ; PWY3O-697",39354.1157,21867.6003,35628.0508,38004.8484,11224.5367,30820.3589,16535.3884,13966.4959,31329.8913,35828.6575,39796.5922,18757.0071
"450",225.087,"C00214","M-H2O+H[1+]",242.087,"C00214","empty","empty",0.0144554064134556,-3.4387460515518,"map00240;map01100","empty",39354.1157,21867.6003,35628.0508,38004.8484,11224.5367,30820.3589,16535.3884,13966.4959,31329.8913,35828.6575,39796.5922,18757.0071
"451",74.0238,"3-OH-BENZYL-ALCOHOL","M+H+Na[2+]",124.0476,"C03351","3-OH-BENZYL-ALCOHOL","empty",0.015022250866328,-3.4122779875776,"map00623;map01120;map01220","empty",17291.7252,18114.4556,21549.8181,22398.7493,8672.8958,14185.6508,11823.0813,13287.6634,16597.6994,13788.1694,15521.6169,10291.6659
"452",130.0978,"L-CITRULLINE","M-HCOOH+H[1+]",175.0978,"C00327","L-CITRULLINE","empty",0.015026877086373,-3.41091885112421,"map00220;map00997;map01100;map01110;map01130;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-4984 ; ARGSYNBSUB-PWY",1490.2333,3577.8376,4407.5891,4160.4177,2293.4602,4227.4147,3843.5012,2773.0044,2129.521,2517.7134,2054.5353,1896.4338
"453",122.0714,"HISTIDINAL","M-H2O+H[1+]",139.0714,"C01929","HISTIDINAL","empty",0.0153419479467345,-3.3950555085725,"map00340;map01100;map01110","HISTSYN-PWY",48046.503,34077.9116,61550.2383,35384.2656,42031.5258,47800.0372,22279.4959,64773.9657,70751.3613,83985.6504,93555.6266,25296.0531
"454",122.0714,"HMP","M-H2O+H[1+]",139.0714,"C01279","HMP","empty",0.0153419479467345,-3.3950555085725,"map00730;map01100;map02010","PWY-6899 ; PWY-7356 ; PWY-7357 ; PWY-6910",48046.503,34077.9116,61550.2383,35384.2656,42031.5258,47800.0372,22279.4959,64773.9657,70751.3613,83985.6504,93555.6266,25296.0531
"455",247.1023,"CANAVANINOSUCCINATE","M-HCOOH+H[1+]",292.1023,"NULL","CANAVANINOSUCCINATE","empty",0.015359837159637,3.39319672901246,"empty","empty",333.3478,6969.8972,30772.5045,51753.4231,1473.7532,25746.1413,2689.8551,0,0,0,0,0
"456",88.0395,"C00740","M-H2O+H[1+]",105.0395,"C00740","D-SERINE","empty",0.0159793633758939,-3.36736602833906,"map00260;map01100;map01502;map04742","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY0-1535",67794.6669,80305.2965,88430.6968,91698.0935,38507.5446,55962.7301,50409.9456,50810.1906,68065.8209,54745.7762,60459.6221,41282.4276
"457",88.0395,"L-ASPARTATE","M-HCOOH+H[1+]",133.0395,"C00049","L-ASPARTATE","empty",0.0159793633758939,-3.36736602833906,"map00220;map00250;map00260;map00261;map00270;map00300;map00340;map00410;map00460;map00710;map00760;map00770;map00970;map00997;map01060;map01064;map01070;map01100;map01110;map01120;map01130;map01200;map01210;map01230;map02010;map02020;map02030;map04080;map04974;map05230","ASPARAGINE-DEG1-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-4984 ; ARGSYNBSUB-PWY ; PWY-7219 ; PWY-7229 ; MALATE-ASPARTATE-SHUTTLE-PWY ; ASPBIO-PWY ; PYRIMID-RNTSYN-PWY ; PWY-7790 ; ASPARAGINE-BIOSYNTHESIS ; HOMOSERSYN-PWY ; PWY-6124 ; PWY-841",67794.6669,80305.2965,88430.6968,91698.0935,38507.5446,55962.7301,50409.9456,50810.1906,68065.8209,54745.7762,60459.6221,41282.4276
"458",88.0395,"SER","M-H2O+H[1+]",105.0395,"C00065","SER","empty",0.0159793633758939,-3.36736602833906,"map00260;map00261;map00270;map00460;map00600;map00630;map00680;map00920;map00970;map00997;map01060;map01100;map01110;map01120;map01130;map01200;map01230;map01502;map02010;map04071;map04974;map04978;map05230","SERSYN-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; PWY4FS-6 ; TRNA-CHARGING-PWY ; PWY-2201 ; PWY-2161 ; PWY66-385 ; PWY3O-697 ; GLYSYN-PWY ; SER-GLYSYN-PWY ; PWY3O-230 ; SERDEG-PWY ; SPHINGOLIPID-SYN-PWY ; TRPSYN-PWY ; COMPLETE-ARO-YEAST-PWY ; PWY-801 ; PWY-821 ; PWY-6293 ; PWY-5669",67794.6669,80305.2965,88430.6968,91698.0935,38507.5446,55962.7301,50409.9456,50810.1906,68065.8209,54745.7762,60459.6221,41282.4276
"459",241.0104,"C02739","M(C13)+3H[3+]",719.0312,"C02739","PHOSPHORIBOSYL-ATP","empty",0.0160400487280684,-3.36280286974525,"map00340;map01100;map01110;map01230","HISTSYN-PWY",6805.4701,7655.3874,8180.5275,7152.3081,5626.8471,4906.9739,5975.2537,3456.3866,5372.7255,5517.2621,6796.1286,3925.99
"460",241.0104,"CPD-2961","M-H4O2+H[1+]",276.0104,"C00345","CPD-2961","empty",0.0160400487280684,-3.36280286974525,"map00030;map01100;map01110;map01120;map01130;map01200","GLUCONSUPER-PWY ; OXIDATIVEPENT-PWY ; PENTOSE-P-PWY",6805.4701,7655.3874,8180.5275,7152.3081,5626.8471,4906.9739,5975.2537,3456.3866,5372.7255,5517.2621,6796.1286,3925.99
"461",241.0104,"D-6-P-GLUCONO-DELTA-LACTONE","M-H2O+H[1+]",258.0104,"C01236","D-6-P-GLUCONO-DELTA-LACTONE","empty",0.0160400487280684,-3.36280286974525,"map00030;map01100;map01110;map01120;map01130;map01200","PWY-7268 ; PWY-7245 ; OXIDATIVEPENT-PWY ; PENTOSE-P-PWY",6805.4701,7655.3874,8180.5275,7152.3081,5626.8471,4906.9739,5975.2537,3456.3866,5372.7255,5517.2621,6796.1286,3925.99
"462",241.0104,"GLYCEROL-3P","M+HCOONa[1+]",174.0104,"C00093","GLYCEROL-3P","empty",0.0160400487280684,-3.36280286974525,"map00561;map00564;map01100;map01110;map02010;map05231","PWY-7366 ; PWY-7367 ; PWY-7409 ; TRIGLSYN-PWY ; PWY-6952-1 ; PWY-4261-YEAST ; PWY-5667 ; PWY-7411 ; PWY-6118-YEAST ; PWY3O-6499 ; PWY3O-48 ; PWY4FS-8 ; PWY-5269",6805.4701,7655.3874,8180.5275,7152.3081,5626.8471,4906.9739,5975.2537,3456.3866,5372.7255,5517.2621,6796.1286,3925.99
"463",178.0714,"AMINO-OH-HYDROXYMETHYL-DIHYDROPTERIDINE","M-H2O+H[1+]",195.0714,"C01300","AMINO-OH-HYDROXYMETHYL-DIHYDROPTERIDINE","empty",0.0169048827387162,-3.32755038641702,"map00790;map01100","PWY-6147 ; PWY-6612 ; FOLSYN-PWY",56908.1393,59614.3296,65874.891,69022.8937,22888.4532,53616.7411,39781.8818,26510.0688,49326.0273,52217.2775,52065.8712,36684.3867
"464",178.0714,"C01136","M-C3H4O2+H[1+]",249.0714,"C01136","empty","empty",0.0169048827387162,-3.32755038641702,"empty","empty",56908.1393,59614.3296,65874.891,69022.8937,22888.4532,53616.7411,39781.8818,26510.0688,49326.0273,52217.2775,52065.8712,36684.3867
"465",606.0861,"GDP-MANNOSE","M+H[1+]",605.0861,"C00096","GDP-MANNOSE","empty",0.0169048827387162,3.32683086624353,"map00051;map00053;map00510;map00520;map01100;map01110","PWY-5659 ; SPHINGOLIPID-SYN-PWY ; PWY-7921 ; MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS ; PWY3O-123",2027.2674,19142.4836,43475.4426,32974.7802,2970.5904,10885.3396,13989.2609,0,2054.8027,6804.2536,3097.2081,0
"466",179.023,"CPD-8773","M+NaCl[1+]",121.523,"C06758","CPD-8773","empty",0.0171045692721707,-3.31780853584653,"map00622;map01100;map01120;map01220","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST",4092.4883,5907.697,1962.5109,4030.1088,2102.9965,5287.0003,5118.8784,1919.6045,6903.2596,4842.6458,6186.4634,4412.7778
"467",179.023,"CPD-8774","M+NaCl[1+]",121.523,"C07209","CPD-8774","empty",0.0171045692721707,-3.31780853584653,"map00622;map01100;map01120;map01220","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST",4092.4883,5907.697,1962.5109,4030.1088,2102.9965,5287.0003,5118.8784,1919.6045,6903.2596,4842.6458,6186.4634,4412.7778
"468",179.023,"C00601","M+NaCl[1+]",121.523,"C00601","PHENYLACETALDEHYDE","empty",0.0171045692721707,-3.31780853584653,"map00360;map00643;map01100;map01120","PWY-5079 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; ANAPHENOXI-PWY",4092.4883,5907.697,1962.5109,4030.1088,2102.9965,5287.0003,5118.8784,1919.6045,6903.2596,4842.6458,6186.4634,4412.7778
"469",307.0839,"T2-C4-DECADIENYL-COA","M(C13)+3H[3+]",917.2517,"NULL","T2-C4-DECADIENYL-COA","empty",0.0173811639660047,-3.30490393131561,"empty","empty",1572903.445,1291808.467,1529243.175,1673298.597,582416.2991,1327956.504,991969.2723,901952.4679,1616518.835,1644322.395,1581093.699,1159538.371
"470",307.0839,"DIHYDROKAEMPFEROL-CMPD","M+H2O+H[1+]",288.0839,"empty","DIHYDROKAEMPFEROL-CMPD","DIHYDROKAEMPFEROL CMPD",0.0173811639660047,-3.30490393131561,"empty","empty",1572903.445,1291808.467,1529243.175,1673298.597,582416.2991,1327956.504,991969.2723,901952.4679,1616518.835,1644322.395,1581093.699,1159538.371
"471",307.0839,"C00051","M[1+]",306.0839,"C00051","GLUTATHIONE","empty",0.0173811639660047,-3.30490393131561,"map00270;map00480;map01100;map02010;map04216;map04918;map04976","PWY-1801 ; PWY-1801-YEAST ; PWY-5386-1 ; GLUTATHIONESYN-PWY ; PWY-5277 ; PWY-4621-1 ; PWY-7942 ; PWY-7798 ; PWY-7559 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; PWY-4061 ; PWY-6842-1 ; GLUT-REDOX-PWY ; PWY3O-592 ; DETOX1-PWY-1 ; PWY-4081",1572903.445,1291808.467,1529243.175,1673298.597,582416.2991,1327956.504,991969.2723,901952.4679,1616518.835,1644322.395,1581093.699,1159538.371
"472",307.0839,"OXIDIZED-GLUTATHIONE","M+2H[2+]",612.1678,"C00127","OXIDIZED-GLUTATHIONE","empty",0.0173811639660047,-3.30490393131561,"map00480;map01100;map04216;map04918","DETOX1-PWY-1 ; GLUT-REDOX-PWY ; PWY3O-592 ; PWY-4081 ; PWY-7798",1572903.445,1291808.467,1529243.175,1673298.597,582416.2991,1327956.504,991969.2723,901952.4679,1616518.835,1644322.395,1581093.699,1159538.371
"473",72.0811,"C00134","M-NH3+H[1+]",88.0811,"C00134","PUTRESCINE","empty",0.0176217609437265,-3.29450886997086,"map00330;map00472;map00480;map00960;map01060;map01064;map01100;map01110;map01130;map02010;map04974","PWY-46 ; BSUBPOLYAMSYN-PWY",7087.8689,7229.3191,13939.4132,9266.2782,3031.5472,7757.345,2966.9102,12921.6527,13083.3674,19345.456,16334.7575,3541.046
"474",72.0811,"PRO","M-CO2+H[1+]",115.0811,"C00148","PRO","empty",0.0176217609437265,-3.29450886997086,"map00330;map00332;map00333;map00401;map00404;map00970;map01100;map01110;map01130;map01230;map02010;map04974;map04978;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PROUT-PWY ; PROSYN-PWY ; ARG-PRO-PWY",7087.8689,7229.3191,13939.4132,9266.2782,3031.5472,7757.345,2966.9102,12921.6527,13083.3674,19345.456,16334.7575,3541.046
"475",72.0811,"VAL","M-HCOOH+H[1+]",117.0811,"C00183","VAL","empty",0.0176217609437265,-3.29450886997086,"map00280;map00290;map00311;map00460;map00770;map00966;map00970;map01060;map01063;map01100;map01110;map01130;map01210;map01230;map02010;map04974;map04978;map05230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-5057 ; VALSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY",7087.8689,7229.3191,13939.4132,9266.2782,3031.5472,7757.345,2966.9102,12921.6527,13083.3674,19345.456,16334.7575,3541.046
"476",355.146,"FARNESYL-PP","M-CO+H[1+]",382.146,"C00448","FARNESYL-PP","empty",0.0178601883466597,-3.28430975290383,"map00100;map00550;map00900;map00906;map00909;map00981;map00999;map01060;map01062;map01066;map01070;map01100;map01110;map01130","PWY-5123 ; PWY-7856 ; PWY-6859 ; PWY-5670 ; ERGOSTEROL-SYN-PWY ; PWY-6129 ; HEXPPSYN-PWY ; PWY-5120 ; PWY-5910",30341.5367,30988.033,24297.6396,22790.5842,12718.4245,27782.6068,5678.9459,19663.0686,27510.0563,32914.1998,25481.8486,20519.482
"477",280.1033,"GMP","M-HCOOK+H[1+]",363.1033,"C00144","GMP","empty",0.0180073806632235,3.27721824019986,"map00230;map01060;map01065;map01100;map01523;map04022;map04740;map04742;map04744","PWY-6620 ; PWY3O-743 ; PWY3O-1 ; PWY-7221 ; PWY-841 ; PWY-7228",6042.9625,19010.1685,20285.4918,23533.3203,17486.5549,16486.0993,14133.4597,7435.5345,9977.1138,8577.571,7191.1035,7947.4766
"478",204.1237,"O-ACETYLCARNITINE","M[1+]",203.1237,"C02571","O-ACETYLCARNITINE","empty",0.0185165484529798,3.25739806489012,"map04931","PWY3O-4",635.3,11307.257,37187.0263,6916.5988,2294.065,20223.6227,3246.2998,80.6067,295.2724,0,80.3633,181.3333
"479",204.1237,"C00315","M+NaCl[1+]",146.6237,"C00315","SPERMIDINE","empty",0.0185165484529798,3.25739806489012,"map00330;map00410;map00480;map00940;map01100;map02010;map04976","BSUBPOLYAMSYN-PWY ; PWY-5760 ; PWY-5905 ; ARGSPECAT-PWY",635.3,11307.257,37187.0263,6916.5988,2294.065,20223.6227,3246.2998,80.6067,295.2724,0,80.3633,181.3333
"480",149.0641,"ACETYLSERINE","M(C13)+H[1+]",147.0641,"C00979","ACETYLSERINE","empty",0.018559282738956,-3.25492849736483,"map00270;map00908;map00920;map00997;map01100;map01110;map01120;map01130;map01200;map01230;map04122","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367",735017.3097,712537.9866,776361.9169,760224.874,659990.5687,821437.7631,681695.0926,480484.8164,690672.9272,788896.0939,876318.6682,619720.6197
"481",149.0641,"GLT","M(C13)+H[1+]",147.0641,"C00025","GLT","empty",0.018559282738956,-3.25492849736483,"map00220;map00250;map00330;map00332;map00340;map00430;map00471;map00480;map00524;map00630;map00650;map00660;map00860;map00910;map00970;map00997;map01060;map01064;map01100;map01110;map01120;map01130;map01200;map01210;map01230;map02010;map02020;map04068;map04072;map04080;map04216;map04540;map04713;map04720;map04721;map04723;map04724;map04727;map04730;map04742;map04964;map04974;map05014;map05016;map05017;map05030;map05031;map05033;map05034;map05230","MALATE-ASPARTATE-SHUTTLE-PWY ; ASPBIO-PWY ; UDPNACETYLGALSYN-PWY ; PWY-6981 ; UDPNAGSYN-YEAST-PWY ; ALANINE-SYN2-PWY ; ALANINE-DEG3-PWY ; SERSYN-PWY ; SER-GLYSYN-PWY ; PWY-5081 ; PWY-6543 ; PWY3O-1874 ; PWY-6536 ; LYSINE-AMINOAD-PWY ; PWY-5653 ; NADSYN-PWY ; PWY3O-4107 ; PWY-5057 ; VALSYN-PWY ; PWY-5076 ; LEUSYN-PWY ; PWY3O-4112 ; ILEUSYN-PWY ; BRANCHED-CHAIN-AA-SYN-PWY ; PWY-5078 ; PWY3O-4109 ; TRPSYN-PWY ; PWY-5079 ; ANAPHENOXI-PWY ; PHESYN ; PWY-7942 ; TYRSYN ; COMPLETE-ARO-YEAST-PWY ; PWY-5754 ; PWY-5886 ; PWY3O-4108 ; PROUT-PWY ; PWY-7185 ; PWY-7177 ; PWY-7176 ; PWY-7196 ; PWY-7208 ; PWY-6466 ; PWY-7221 ; PWY-7228 ; GLUTAMINDEG-PWY ; ASPARAGINE-BIOSYNTHESIS ; PYRIMID-RNTSYN-PWY ; PWY-7790 ; PWY-7559 ; ARG-PRO-PWY ; HISTSYN-PWY ; PWY-4061 ; PWY-6842-1 ; LYSDEGII-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWYQT-4432 ; PWY-5921 ; TRNA-CHARGING-PWY ; GLNSYN-PWY ; PWY0-1305 ; PWY-7282 ; PWY-6121 ; PWY-841 ; PWY-6614 ; PWY-6612 ; FOLSYN-PWY ; PWY-2161 ; ARGSYNBSUB-PWY ; GLUTATHIONESYN-PWY ; PWY-4041 ; PWY3O-114 ; GLUGLNSYN-PWY ; PWY-6963 ; GLUTAMATE-DEG1-PWY ; PROSYN-PWY ; GLUTSYNIII-PWY",735017.3097,712537.9866,776361.9169,760224.874,659990.5687,821437.7631,681695.0926,480484.8164,690672.9272,788896.0939,876318.6682,619720.6197
"482",437.3399,"CPD-4579","M+Na[1+]",415.3399,"NULL","CPD-4579","empty",0.0189607019300199,-3.24118479163174,"empty","PWY-6074 ; ERGOSTEROL-SYN-PWY",19198.8219,18763.8288,21339.4934,15778.191,14830.4663,14572.574,14684.9573,9191.1427,14144.3278,15311.5857,14268.7934,15017.6663
"483",147.1131,"LYS","M+H[1+]",146.1131,"C00047","LYS","empty",0.0192682852443498,-3.23058316603147,"map00300;map00310;map00780;map00960;map00970;map00997;map01060;map01064;map01100;map01110;map01120;map01130;map01210;map01230;map02010;map04974","LYSINE-AMINOAD-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; LYSDEGII-PWY ; TRNA-CHARGING-PWY",5227336.391,5570314.301,5609798.243,5374578.649,2848358.816,5724912.354,3856506.455,3978274.973,5776164.637,5425386.344,5194962.927,4260220.106
"484",147.1131,"N-ALPHA-ACETYLORNITHINE","M-CO+H[1+]",174.1131,"C00437","N-ALPHA-ACETYLORNITHINE","empty",0.0192682852443498,-3.23058316603147,"map00220;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-4041 ; ARGSYNBSUB-PWY",5227336.391,5570314.301,5609798.243,5374578.649,2848358.816,5724912.354,3856506.455,3978274.973,5776164.637,5425386.344,5194962.927,4260220.106
"485",272.0211,"CPD-13717","M(C13)+H[1+]",270.0211,"C05699","CPD-13717","empty",0.0193390386547341,-3.22732021401232,"map00450;map01100","empty",2171.5635,0,0,469.6676,0,0,0,1826.6646,1811.2426,1224.8842,1827.7013,2163.9163
"486",272.0211,"AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP","M-CO+H[1+]",299.0211,"C04752","AMINO-HYDROXYMETHYL-METHYLPYRIMIDINE-PP","empty",0.0193390386547341,-3.22732021401232,"map00730;map01100","PWY-7282 ; PWY-6910 ; PWY-6908 ; PWY-7356 ; PWY-7357 ; PWY-7353",2171.5635,0,0,469.6676,0,0,0,1826.6646,1811.2426,1224.8842,1827.7013,2163.9163
"487",219.098,"CPD-1002","M+HCOONa[1+]",152.098,"c06576","CPD-1002","empty",0.0198105334409895,-3.21201352800102,"empty","empty",13015.05,15463.1681,17291.076,15614.6439,7158.0705,16061.0741,12750.7597,7359.1381,11405.7096,11519.8275,10591.1733,10467.1425
"488",190.1271,"C01092","M(Cl37)+H[1+]",187.1271,"C01092","8-AMINO-7-OXONONANOATE","empty",0.0208625656085167,-3.17933597051478,"map00780;map01100","PWY0-1507",65117.2652,50637.0094,56951.8886,71391.1658,33070.154,50422.0671,54169.3499,30326.9705,50371.7619,54774.0788,57546.6904,34581.7156
"489",395.3318,"57222428-ERGOSTATETRAENOL","M+H[1+]",394.3318,"C05440","57222428-ERGOSTATETRAENOL","empty",0.0215694246137653,-3.15322110975902,"map00100;map01100;map01110;map01130","PWY-6075 ; ERGOSTEROL-SYN-PWY",17497.7417,32575.8313,24586.7868,22860.8032,15476.8793,19275.8026,18411.7241,15634.47,19418.0987,20037.7042,16432.6105,18055.2228
"490",395.3318,"CPD-4580","M-H2O+H[1+]",412.3318,"NULL","CPD-4580","empty",0.0215694246137653,-3.15322110975902,"empty","PWY-6074 ; ERGOSTEROL-SYN-PWY",17497.7417,32575.8313,24586.7868,22860.8032,15476.8793,19275.8026,18411.7241,15634.47,19418.0987,20037.7042,16432.6105,18055.2228
"491",162.0765,"CPD-468","M+H[1+]",161.0765,"C00956","CPD-468","empty",0.0217201793241511,-3.14804799953463,"map00300;map00310;map00311;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; LYSINE-AMINOAD-PWY",542105.87,583042.3409,561472.6104,542221.8101,346280.8145,503607.7566,515445.5025,242189.7012,420436.0509,508923.4649,505255.6814,356673.5365
"492",162.0765,"CPD-667","M+H[1+]",161.0765,"C01077","CPD-667","empty",0.0217201793241511,-3.14804799953463,"map00270;map01100;map01130","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-5344 ; HSERMETANA-PWY ; PWY-6293 ; PWY-821",542105.87,583042.3409,561472.6104,542221.8101,346280.8145,503607.7566,515445.5025,242189.7012,420436.0509,508923.4649,505255.6814,356673.5365
"493",162.0765,"ACETYL-GLU","M-CO+H[1+]",189.0765,"C00624","ACETYL-GLU","empty",0.0217201793241511,-3.14804799953463,"map00220;map01100;map01110;map01130;map01210;map01230","PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; ARGSYNBSUB-PWY",542105.87,583042.3409,561472.6104,542221.8101,346280.8145,503607.7566,515445.5025,242189.7012,420436.0509,508923.4649,505255.6814,356673.5365
"494",162.0765,"C00579","M-HCOOH+H[1+]",207.0765,"C00579","empty","empty",0.0217201793241511,-3.14804799953463,"empty","empty",542105.87,583042.3409,561472.6104,542221.8101,346280.8145,503607.7566,515445.5025,242189.7012,420436.0509,508923.4649,505255.6814,356673.5365
"495",177.0511,"CARBAMYUL-L-ASPARTATE","M+H[1+]",176.0511,"C00438","CARBAMYUL-L-ASPARTATE","empty",0.0217978112273003,-3.14380346401564,"map00240;map00250;map01100","PYRIMID-RNTSYN-PWY ; PWY-7790 ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY-4041",8067.5143,8643.5152,9095.3568,8936.9191,2506.7118,6353.0728,4676.5855,2789.1279,5740.5689,6013.8171,7146.5323,4266.8641
"496",177.0511,"BENZYL-ALCOHOL","M+HCOONa[1+]",110.0511,"C00556","BENZYL-ALCOHOL","empty",0.0217978112273003,-3.14380346401564,"map00623;map01100;map01120;map01220","PWY-6348 ; PWY-6952-1",8067.5143,8643.5152,9095.3568,8936.9191,2506.7118,6353.0728,4676.5855,2789.1279,5740.5689,6013.8171,7146.5323,4266.8641
"497",177.0511,"DI-H-OROTATE","M+H2O+H[1+]",158.0511,"C00337","DI-H-OROTATE","empty",0.0217978112273003,-3.14380346401564,"map00240;map01100","PYRIMID-RNTSYN-PWY ; PWY-7790",8067.5143,8643.5152,9095.3568,8936.9191,2506.7118,6353.0728,4676.5855,2789.1279,5740.5689,6013.8171,7146.5323,4266.8641
"498",197.1014,"ARG","M+Na[1+]",175.1014,"C00062","ARG","empty",0.0217978112273003,-3.14484049987741,"map00220;map00261;map00330;map00331;map00472;map00970;map00997;map01060;map01064;map01100;map01110;map01130;map01230;map02010;map04150;map04974;map05014;map05142;map05146;map05230","ARGSYNBSUB-PWY ; PWY-7269 ; PWY-7245 ; PWY-7269-YEAST ; PWY-7119 ; PWY-7367 ; PWY3O-64 ; PWY-4041 ; PWYQT-4432 ; PWY3O-114 ; TRNA-CHARGING-PWY ; PWY-4984 ; ARG-PRO-PWY",4812.0666,2664.1026,2105.2415,4010.51,2871.4611,1747.1124,6602.3859,3341.7918,3091.4876,2642.7102,2997.2189,11407.055
"499",149.0448,"CPD-356","M+H[1+]",148.0448,"C00652","CPD-356","empty",0.0219885731387958,-3.13654228622598,"empty","PWY3O-6",11687.6106,11711.5475,12521.5886,12425.8677,6671.2613,9043.5354,8538.9203,7031.218,9385.3682,7268.4098,8310.2645,5722.8023
"500",149.0448,"5-DEHYDROGLUCONATE","M-HCOOH+H[1+]",194.0448,"C01062","5-DEHYDROGLUCONATE","5 DEHYDROGLUCONATE",0.0219885731387958,-3.13654228622598,"empty","empty",11687.6106,11711.5475,12521.5886,12425.8677,6671.2613,9043.5354,8538.9203,7031.218,9385.3682,7268.4098,8310.2645,5722.8023
"501",149.0448,"ASCORBATE","M-CO+H[1+]",176.0448,"C00072","ASCORBATE","empty",0.0219885731387958,-3.13654228622598,"map00053;map00480;map01100;map01110;map01120;map02060;map04066;map04977","empty",11687.6106,11711.5475,12521.5886,12425.8677,6671.2613,9043.5354,8538.9203,7031.218,9385.3682,7268.4098,8310.2645,5722.8023
"502",149.0448,"CIT","M-CO2+H[1+]",192.0448,"C00158","CIT","empty",0.0219885731387958,-3.13654228622598,"map00020;map00250;map00630;map00720;map00997;map01060;map01061;map01062;map01063;map01064;map01065;map01066;map01070;map01100;map01110;map01120;map01130;map01200;map01210;map01230;map02020;map04742;map04922;map05230","PWY-5690 ; GLYOXYLATE-BYPASS",11687.6106,11711.5475,12521.5886,12425.8677,6671.2613,9043.5354,8538.9203,7031.218,9385.3682,7268.4098,8310.2645,5722.8023
"503",149.0448,"CPD-13907","M-CO2+H[1+]",192.0448,"NULL","CPD-13907","empty",0.0219885731387958,-3.13654228622598,"empty","empty",11687.6106,11711.5475,12521.5886,12425.8677,6671.2613,9043.5354,8538.9203,7031.218,9385.3682,7268.4098,8310.2645,5722.8023
"504",149.0448,"CPD-13913","M-CO2+H[1+]",192.0448,"NULL","CPD-13913","empty",0.0219885731387958,-3.13654228622598,"empty","empty",11687.6106,11711.5475,12521.5886,12425.8677,6671.2613,9043.5354,8538.9203,7031.218,9385.3682,7268.4098,8310.2645,5722.8023
