Sample,wt_H1,wt_L4,wt_L5,wt_L6,wt_H2,wt_H3,wt_H4,wt_H5,wt_H6,wt_L1,wt_L2,wt_L3
Label,wt_H,wt_L,wt_L,wt_L,wt_H,wt_H,wt_H,wt_H,wt_H,wt_L,wt_L,wt_L
201.0697,11303.67982,299.8856779,121.7331394,110.1543981,2221.787564,999.3701918,1538.922537,1215.477438,6978.786372,0,187.4136837,393.7335205
254.1617,689.4937244,305.6373409,534.6303734,1249.844667,388.9816534,416.2149053,668.8178319,414.1079439,843.7510097,0,760.576248,494.0224921
278.6135,1097.086483,767.3893417,839.2444436,1018.798203,963.2721797,899.0892433,251.7524589,725.0149045,866.2729392,472.8033586,341.0314071,586.4377293
189.1238,14789.63794,14918.61147,15427.16295,11253.5899,14169.98258,16251.94297,7075.618087,12988.13819,12083.91714,15856.26858,7222.905048,12259.55156
309.1187,342.0642984,209.8816374,290.5968637,0,216.8878332,248.5669682,0,139.3629829,0,148.754552,0,214.5397399
215.049,319.5698986,0,0,0,140.8840237,103.9911724,9.860086828,90.58374505,507.5878231,0,0,0
307.1229,13352.15243,10811.88845,11401.14629,5938.56526,14216.30274,13365.85034,5724.349169,9471.18719,9986.357942,10140.92344,5517.58975,8884.295201
178.0701,0,0,0,106.5719618,71.10251489,0,75.24859101,111.0519412,183.5035063,0,0,0
127.0732,259.9121299,129.6916356,0,92.21293146,591.8666556,191.6664207,119.3069688,230.0911655,314.9756523,465.0055225,71.44451413,268.5127696
236.6425,6461.255322,8621.286167,8387.015266,6243.349442,6294.942871,7871.615666,2739.570942,6541.267115,5547.699227,8184.89111,2531.539321,6247.561589
176.0743,4415.680384,912.1163007,1616.006101,7734.909027,5078.172804,3828.900535,6842.946866,4538.110971,6345.205187,3371.99138,4393.576368,1063.658498
246.565,850.7002939,0,0,0,422.7949701,337.2418439,176.0844913,288.0800685,848.9685102,0,0,0
898.4792,1495.818609,3710.011916,0,0,1681.787312,1542.06585,0,0,1704.675522,3006.637772,0,1435.182501
421.1397,7278.30302,2827.309541,2959.550985,2327.793882,6241.152933,9004.840874,2147.750448,7692.59576,6572.697972,4319.579704,329.9529853,1727.178238
830.4909,1683.397748,5828.55824,1441.759959,0,6220.197465,5201.20671,2014.863011,3173.184328,1579.882349,1871.58041,0,5636.046732
577.5204,1630.321411,4141.980352,1143.905948,928.3965266,1893.472768,2293.332255,0,1741.41003,1975.104323,3394.295683,0,2908.112334
400.2102,3102.730004,1716.407796,721.8671477,2746.262215,1584.501843,494.9205362,620.6642048,3406.22773,3004.566309,3191.890553,1031.931834,2384.17131
203.1841,0,0,0,0,0,0,0,0,0,0,0,0
94.0415,2616.657263,1643.509898,2020.833212,1529.178391,2777.511961,2699.826618,1471.979282,1706.027426,1867.367841,2790.373546,1491.766024,2073.084599
285.2429,1083.622961,965.7120926,0,550.5068844,1226.265786,909.7023717,220.2946412,1202.082252,321.9081435,708.4831173,434.0333648,1002.832666
763.507,4912.53507,4563.843815,3118.247968,5621.011021,4272.529387,8168.683441,3005.806371,7025.751122,1785.607024,8547.302613,0,3728.291131
189.1239,557906.9358,593327.9753,630426.0824,380797.1637,626475.0502,777709.1808,374789.5984,555059.9296,619202.6096,716920.1292,346844.1544,544758.3619
168.0931,8955.179592,6627.948887,7175.480519,5600.472747,9439.856373,8436.107,4017.674661,5930.211852,6429.650667,9920.576486,3696.809506,6144.788177
131.0494,15894.77564,11931.50528,12774.22829,8696.536754,15395.40863,16176.19889,7291.153874,9307.550883,11004.43351,15795.43969,8035.013259,12316.21086
587.4659,1655064.491,1560198.633,1132166.251,1460606.912,1284848.636,1335267.531,1022049.56,1060529.972,1036542.689,1335305.249,1015492.3,1260633.739
104.0622,218.2902556,151.8584009,186.3195436,38.61551134,295.6400617,295.800571,187.9861971,166.5098918,217.4122901,282.5378073,143.0390392,123.5719601
166.2029,3335.791635,6234.87211,1854.019066,3350.002952,1263.37277,1593.216085,685.1069146,2690.671453,3451.915964,3526.775629,408.2475354,2953.478128
444.2391,13908.22103,9380.727722,8344.956683,5120.338889,11073.20817,14622.40225,2417.105675,6649.285005,9341.654048,11546.54119,6334.951544,9380.563568
250.0392,8576.77246,6861.961071,5654.466156,4571.926812,7524.103439,10665.38511,2983.849937,5718.70005,6668.164151,8715.145871,4425.567998,7039.968059
589.4723,102275.2432,103395.1249,68143.97826,90329.96045,77833.36419,81743.10877,62224.66729,63665.31616,59731.7684,83988.77898,60791.58169,79320.33941
311.2586,18143.96807,20166.54637,13740.35664,18540.75098,14484.53697,17278.47587,12560.24374,13349.74118,12079.43455,18771.39215,11156.35582,15994.0525
190.1271,50637.00938,54774.07879,57546.69037,34581.71559,56951.8886,71391.16584,33070.15399,50422.06705,54169.34989,65117.26524,30326.97053,50371.76187
191.0489,0,1382.414981,700.9505737,991.2033885,557.3195141,781.6555744,0,472.2635439,295.5028732,351.9912272,1357.572359,1068.659739
655.4533,30942.77485,25100.88601,19407.98651,27483.57863,22631.47498,22497.0766,19255.63606,17915.58472,13851.80065,23738.60788,14842.86695,21886.23093
229.0324,228.0234658,150.997058,539.4958136,295.4771244,231.4348482,360.0047935,241.410983,314.6631816,293.8978329,280.6979555,406.8719055,589.6789665
762.5038,13064.86614,15868.3954,9383.493176,18355.49524,14870.94093,18795.77896,4862.058182,13642.80125,7262.396601,20203.00506,4329.289341,12895.29132
297.1386,6381.027427,1163.193758,1657.349053,3663.123599,3185.312748,2274.820502,3418.098443,4132.995342,4045.498886,2199.740495,2599.652799,1040.55926
505.3874,118541.0365,56030.466,41834.54081,74744.67981,76177.9055,54333.29622,75575.33879,67213.45332,69611.87153,62694.97454,46019.10292,42175.67264
193.1389,0,353.7981329,201.0666114,0,101.8820763,92.49044545,125.4105346,0,94.55943018,97.20998785,382.6197169,234.6565037
188.0744,3226.63342,3337.216609,3207.763328,2826.711384,3142.643068,1654.845843,1591.688817,2455.681662,2589.747048,4371.422674,1622.428185,2787.243724
415.2826,0,0,0,320.1067368,0,0,0,0,0,0,0,0
419.1837,549.9525604,1243.246803,1103.615026,574.7476466,1096.593412,0,395.6757475,273.8565539,764.9768035,0,2572.784467,468.9590268
761.4912,12654.67197,8337.887878,7792.094893,11697.16733,7773.528861,10105.16052,7476.675421,9708.929083,7839.22798,10186.03639,4660.20932,7185.56884
577.3937,0,359.1206786,0,0,0,0,0,443.9527648,0,0,1299.807414,0
533.3674,418.6648093,403.0178642,0,0,700.6663792,0,0,1004.839532,0,0,1250.645646,373.443592
489.341,771.3383962,1916.248858,1145.111934,327.1754102,1564.251441,801.6199841,363.6113965,2101.122447,631.3348842,0,3404.293509,1072.079337
376.3141,1886.870983,2753.272511,3211.277892,3629.524101,3611.933503,2459.925429,2140.324168,1772.235098,3114.665693,1109.638769,5253.897248,3394.85192
445.3145,3202.40816,4136.045828,4296.132835,1552.784396,3967.507611,1365.394014,2128.059119,3349.317164,2263.376411,1207.884977,6042.126723,3343.017873
442.4173,0,0,0,306.9780146,303.9970816,0,247.0623644,0,0,0,357.4916896,0
440.4108,9784.146283,11954.6304,9737.18983,15434.17922,14828.73805,9090.871613,13045.1742,9855.77104,8036.098899,9414.736956,20205.36869,8344.976593
314.2387,245.6356443,187.5052194,0,0,1.779062956,0,0,207.2471871,186.8297308,0,14.6676622,158.6881411
497.2886,8113.982027,1749.192651,946.9479048,2294.608937,3231.58311,2368.158552,1993.718517,2339.615889,2746.976565,1105.31655,1286.514112,1624.232841
622.3172,74997.30851,38031.85506,30436.52187,54900.07356,45149.09237,46348.55476,31389.95794,37880.05196,44298.32311,36232.61186,37904.73382,27522.59188
368.2496,355.4993543,926.774547,269.7502146,240.5486338,515.4462392,243.9979237,243.1470855,0,0,556.196482,451.1678102,325.4297973
369.3063,0,811.1505658,0,644.0777899,353.646874,0,477.4018791,0,217.5151065,258.1717779,1961.60966,243.3812317
407.1837,0,628.3878244,213.0506149,54.43781676,221.8766105,0,902.3647486,0,422.3597276,0,1178.722695,52.08147355
237.1252,100.7619394,0,0,127.5959423,2394.383613,0,0,0,0,0,0,0
730.5397,2095738.325,1370762.875,950676.2719,1662840.67,1719024.219,1330191.24,1409149.263,1473187.531,1424124.839,1637572.416,971147.9623,1241426.013
820.5092,2158431.04,1738806.289,1217932.853,1650587.479,2088699.475,1499664.839,1644446.886,1673566.005,1831322.901,1800297.184,1264417.98,1537279.77
525.266,0,0,0,0,8628.337537,0,0,0,0,0,0,0
317.1966,0,0,0,0,7084.021466,0,0,0,0,0,207.2005099,0
760.4877,28834.19931,20715.82409,15908.47185,26832.18849,28816.33284,22015.5716,20385.64844,19369.85559,21186.96323,22698.44204,16134.92407,19982.16864
377.3212,1869.769824,1710.747276,834.8510306,1918.097143,2576.924769,1204.388131,975.0044112,1629.98955,1267.562448,756.8742117,0,1395.877328
383.3219,0,0,477.8152627,513.50115,202.1987776,0,476.0722773,0,0,0,1076.564767,0
584.295,5922.72823,4522.040196,2324.967288,3371.592535,4420.904216,2023.637873,1731.473289,2567.899634,1994.577471,3126.748744,2126.482734,723.214781
834.4383,10584.25371,5110.514843,1160.019338,4963.845534,3702.686007,3070.420145,0,3355.052622,1366.80606,4282.85266,0,2783.691844
713.4926,0,0,0,0,41.86844994,0,0,0,1052.944216,0,0,1001.554517
840.5737,5418.219005,2230.313587,1618.812335,4007.779409,5228.140221,1653.098054,0,1208.383106,1743.882341,1240.555567,1320.379199,1310.776296
465.2987,7301.120285,5056.93073,1464.324962,2378.567813,6224.715609,6418.246684,721.6887103,5452.562847,2345.81692,4863.386113,954.3303576,3354.760901
320.2566,2696.275955,1777.951053,1870.691686,1289.138365,1484.484006,1013.975568,1601.786998,1366.288308,1101.557663,2173.149905,1809.386294,895.5715574
794.4936,365750.5909,278076.0911,196306.2214,269778.5403,315562.4689,234543.2442,233571.3732,214114.6261,243922.9478,248496.6227,204442.6203,212452.0126
635.4358,0,375.9675645,428.298721,0,0,0,0,1129.322611,0,0,1261.426062,0
584.2948,3889.302545,4242.639615,2488.862032,3083.698486,3365.304918,2157.359572,1752.694106,3425.644504,2003.014576,3583.057437,6297.111946,1731.369252
862.4814,21579.34092,17551.63119,9583.753746,25029.47237,26409.14887,14372.21293,14830.57249,20708.36897,19291.78291,16591.58752,13084.61879,12474.51234
754.5281,242547.1233,173555.0389,114140.9983,176950.5502,217961.5265,161911.1699,172719.0383,171369.3172,180939.2269,192422.6676,118254.1034,142000.1556
591.4095,465.419073,411.497356,765.6204663,0,0,0,0,790.0832522,402.5844622,0,2858.112914,732.573387
452.38,463.7268423,1387.261787,0,353.6132088,951.9474251,1848.244363,463.9793236,1648.018178,2175.261552,0,0,499.3899715
547.3831,409.0877075,2980.277112,2453.822387,325.5644919,533.7007291,0,0,904.1450511,0,790.5256538,6746.733069,780.4400195
729.5142,1445.674217,1252.245715,0,2322.764217,1185.948425,1064.460337,2464.578564,1122.462303,2031.331387,1133.525214,0,1322.403583
503.3567,1372.373116,4439.819449,2965.557577,1217.714767,3778.084217,3096.076844,1618.271335,4872.499193,2207.915655,2901.880197,10959.77241,3451.015771
468.4423,7992.473291,11660.97867,5991.155222,16715.83036,11391.35664,8047.083264,15611.07622,8475.044485,11441.98231,9021.6155,23076.67239,9086.141203
459.3302,2638.412818,5537.369943,4631.681445,288.9071606,3745.906782,1247.20333,2405.15106,4897.530789,3422.534207,2397.405826,12158.69021,3710.174574
450.3795,1530.837092,0,0,796.2774059,1726.887676,1041.274794,0,0,0,560.0923078,1470.138995,402.8586201
451.283,4348.458672,1647.957113,1086.281535,1308.108515,1141.162032,1004.947509,709.6696359,446.4672024,704.4810192,559.9703511,1075.046597,441.1984761
540.4272,3384.001988,3508.180016,2650.760254,4923.28249,4027.306351,3825.324047,5255.765145,2772.161775,1761.413168,3467.603172,5579.503261,2467.236649
371.2775,6640.85524,6004.675459,4189.161217,5159.117242,8905.913066,3589.329785,4513.935759,8869.954055,8738.441497,3477.133713,13294.24103,5473.025958
363.7502,3135.99104,1239.834475,834.5671285,1800.369586,2314.073028,1333.979925,2740.211452,2463.125839,1907.653941,950.3067558,1646.024486,2239.436973
517.3724,3704.557998,4591.550171,4274.952678,2984.144775,4381.560522,2287.688441,3068.316544,4663.430519,3150.946155,2570.562063,7508.529359,4309.688313
330.3009,1137.311395,2606.274993,2649.263666,2063.526067,2951.104097,2347.183316,1020.859051,2782.949293,1669.166759,3300.484833,287.8254085,2935.250226
459.284,250.6952812,0,496.3267955,0,32283.03257,0,0,261.5467226,0,245.1576234,896.8456794,0
854.5031,47976.9251,23160.90929,12904.00276,35212.14191,40931.05433,22733.47056,19785.24093,25224.1494,23910.87816,30703.21556,9175.451244,19418.7787
295.1018,0,241.2947995,188.4774806,0,0,0,190.6928185,0,0,0,360.1660956,0
355.2638,0,0,0,0,0,0,0,0,0,0,0,0
260.1684,2199.815105,0,0,1034.109829,201.5089239,122.4749685,698.7162338,271.0855136,1382.326255,428.303742,746.1745144,0
194.1398,436.6854221,330.2812677,584.87043,0,407.5676233,805.6321411,0,323.4334828,281.9331812,299.2548464,144.8176873,190.1141994
432.2392,4932.916709,545.7900651,1995.067977,1156.08895,3723.238061,1583.295609,818.2016613,1655.768698,1861.25098,5393.375474,920.2789062,7873.515282
409.163,43751.05227,11906.77756,15741.13349,17413.0189,35105.09888,14639.15498,9973.59636,15858.44342,19021.52835,45902.43823,11979.90044,67618.17104
245.1114,1516.062084,204.402668,164.6925884,786.1412901,1407.027239,199.5266626,1599.001373,737.4445559,1568.725766,355.0115035,6157.88599,266.4107906
297.1062,252.9571339,0,132.3073994,134.3267786,190.367993,0,130.0424235,537.6608825,183.617893,0,511.7168231,0
343.166,6805.615669,15.029162,146.3317657,5054.151955,7224.29645,2864.682101,708.0022886,5183.525787,2456.916407,3519.247859,5289.816716,488.839985
476.3146,14431.72505,9575.866034,6949.052496,10582.20897,9483.46761,9573.478917,9875.329281,11653.10136,9545.757455,11735.31838,5402.015216,6965.434729
823.5182,30223.95458,20223.48791,16568.64175,20745.15241,24938.40985,15639.72013,17109.04858,22632.80073,20442.79653,24559.11537,13956.43616,17230.40933
329.1503,5019.037961,7.460264838,1.827075796,0,3836.927943,1694.925226,256.8566819,3593.937191,870.6893119,1447.941744,0,210.2812774
205.0799,0,866.6585338,0,0,0,0,0,324.4339311,543.4736066,0,363.1073837,122.0429752
786.5157,39309.54887,13943.75845,9226.549335,24800.81853,34131.61047,21741.34211,16227.81109,19077.58651,20860.60182,25616.2833,10271.00085,11910.46296
195.1133,465.3596813,327.8046692,489.5520263,2118.273506,466.5999046,512.6187148,878.3944998,592.4571811,860.213085,527.6939424,3136.727997,690.2895065
741.5307,34467.75008,17442.18596,7399.735809,20119.70367,27728.36523,14051.21006,14080.97063,16738.77336,15428.45761,24168.30207,8969.965888,12707.24991
740.5126,16650.54941,10772.35942,8235.100817,11653.31459,11426.1662,9787.515106,9330.867481,10009.02409,13506.51107,12310.28125,8024.586734,8388.306111
392.7327,19157.94075,11834.02118,9440.869919,15969.61507,12890.51049,11526.89425,13658.74757,16292.85482,12656.12451,15963.1825,9785.439999,11324.82899
292.264,1102.172451,0,0,0,0,0,0,0,171.8751372,0,0,0
195.1295,224.516745,140.901438,120.859883,95.83557939,381.0252989,346.3806165,0,283.8893111,129.2981252,177.8482977,0,345.9262273
739.5095,65902.93364,44497.04984,31703.7884,50242.22929,67563.43563,48327.41518,50206.89209,49742.16985,51011.95267,55482.97552,33104.73344,39956.60246
376.758,32176.31401,27343.46306,18293.93708,28059.20113,30228.99489,21346.57566,25050.70664,23810.50099,23302.89014,28359.75882,16701.35939,22737.04565
557.7244,51090.24109,41959.18619,25553.85268,42094.58033,50117.29649,35043.26618,37155.51493,41210.85427,42439.2419,41341.97107,24196.01239,34841.04035
384.7467,26937.2754,13315.13044,10152.08734,29274.3525,17073.58353,17000.80312,17308.89234,22832.70398,13953.24505,21912.58061,11897.60282,15020.70875
362.2984,1639.300484,4025.45002,2217.727957,5126.739594,3890.264841,2878.563736,3053.66339,2428.000195,2971.127203,3063.730804,7124.019027,3697.664612
531.3155,1407.353981,576.487161,4518.379671,2859.334141,5899.470861,3230.770883,3265.779498,749.8019431,7457.152245,644.9816697,3664.977923,2444.744475
253.2142,51235.67497,27251.26939,23900.27101,49567.81335,34369.75828,24043.56489,23029.58889,40129.7184,48875.49654,39950.14669,40976.01713,29760.10053
210.0877,679.2529402,303.6745572,238.8840243,762.9313389,923.4546801,91.49619024,678.5258818,617.8259589,946.3172219,445.6828181,1158.322573,358.0276904
545.331,516.0143062,456.0038618,2050.207606,1061.419716,3452.356937,1815.809119,1965.825101,723.7185198,2661.673501,0,1599.196271,1164.801933
956.4845,86644.49684,73002.19542,39521.24563,59553.91755,81905.19048,54787.38097,60977.26462,61750.98352,63647.66029,70919.01886,54372.1745,50707.27186
415.2124,255.9462942,997.6936559,1198.453828,630.8740015,0,669.9922233,644.6815665,560.1174938,730.094296,235.6000468,2650.427132,464.6238456
196.0948,1266.62011,1672.432902,1740.287233,1173.556168,1541.564821,1360.469409,1063.532645,1759.637728,1875.817029,1206.139992,719.0090706,863.4085228
453.1891,1433.02568,2914.913685,1804.08618,838.0670244,2295.262205,1457.116688,1860.258497,2775.710106,1252.429881,1347.263405,1594.420055,1577.629264
439.2008,307.6494556,1266.826704,771.5996673,1279.073819,1520.727566,1182.695718,729.9278353,611.2972432,439.7036399,944.0899582,2163.347577,1088.57421
265.1569,1854.676088,1164.018392,1403.002164,1685.993549,1336.998372,1125.455223,762.764854,1588.115596,1873.358109,1639.790831,1278.080273,1305.833644
311.1533,1358.885857,879.1399965,1723.203749,2659.423993,1425.832755,1397.655455,737.1451176,2147.683678,1617.55558,2065.529615,2338.340219,2261.364487
223.2061,11216.69813,6756.70367,6973.67342,11487.50387,7488.994911,7794.777919,5483.733912,10560.25977,9441.223162,10354.49092,9224.722356,7614.330539
296.2567,2372.988121,1685.985701,1365.064596,1428.641841,2289.854362,1698.203915,1309.662028,1878.246791,1244.818135,1566.876225,1579.351921,1832.268171
259.1096,429.3035847,735.6743097,472.4276351,249.4648911,602.3594752,189.7801389,579.7079893,0,566.2562067,124.985887,492.5643166,172.4268965
453.1892,899.3968165,2522.509107,1355.399806,987.6877745,3033.705753,1068.129459,1859.959925,2660.480307,1480.628673,1355.965588,2073.485367,749.9770095
439.2006,0,0,277.8454177,0,334.1342558,0,0,0,0,0,565.6159744,0
371.211,1860.95763,1048.895007,747.8850371,2069.132515,1051.98692,1443.866992,1565.912995,1217.488501,1305.986465,2184.295988,651.5554695,1656.602302
568.4586,2855.932633,3088.806055,1299.53274,5134.038448,3035.38302,1431.638857,6013.991993,2202.381417,3292.87228,2658.045304,5814.263353,2604.606293
759.6487,5426.322291,8881.468524,8817.726843,4676.269622,3184.114748,4888.81406,5235.661599,2384.751013,4820.410697,3517.670828,3550.852637,6623.604104
251.1802,0,0,0,166.3121398,0,143.9136045,0,0,0,0,0,0
